epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,22161.1,1.65013,1.38454,1.61546,0.79829,0.61774,0.70382,0.38564,1.4112,7.54541,1.39395,0.0027928,0.0027928,0.0027928
184,22283.9,1.6522,1.38414,1.61031,0.79577,0.61858,0.70373,0.38556,1.41074,7.53217,1.39412,0.0027532,0.0027532,0.0027532
185,22404.3,1.65706,1.39775,1.61805,0.79851,0.61737,0.70413,0.38584,1.41002,7.52451,1.39405,0.0027136,0.0027136,0.0027136
186,22526.4,1.65865,1.38359,1.61261,0.7967,0.61858,0.70412,0.3859,1.41007,7.5284,1.39396,0.002674,0.002674,0.002674
187,22647.2,1.64758,1.38068,1.60851,0.79929,0.61798,0.70452,0.38622,1.4103,7.51802,1.39381,0.0026344,0.0026344,0.0026344
188,22767.1,1.64782,1.37959,1.61572,0.79587,0.61904,0.7042,0.38605,1.41003,7.47515,1.3939,0.0025948,0.0025948,0.0025948
189,22888.6,1.65202,1.38728,1.61661,0.80211,0.61828,0.70458,0.38623,1.40996,7.44417,1.3938,0.0025552,0.0025552,0.0025552
190,23009.1,1.65155,1.38375,1.60898,0.80263,0.61752,0.70402,0.3862,1.40999,7.43664,1.39391,0.0025156,0.0025156,0.0025156
191,23128.5,1.65511,1.39014,1.6142,0.80212,0.61767,0.70414,0.38607,1.40959,7.41231,1.39338,0.002476,0.002476,0.002476
192,23249,1.64515,1.3812,1.60946,0.802,0.61783,0.70434,0.38629,1.40965,7.40246,1.39325,0.0024364,0.0024364,0.0024364
193,23370.8,1.65882,1.3855,1.61266,0.80105,0.61783,0.70429,0.38613,1.40953,7.40259,1.39304,0.0023968,0.0023968,0.0023968
194,23490.5,1.64779,1.37336,1.60466,0.80032,0.61813,0.70455,0.3863,1.40929,7.356,1.39322,0.0023572,0.0023572,0.0023572
195,23611,1.65137,1.37833,1.61168,0.80042,0.6187,0.70517,0.38664,1.40953,7.33589,1.39311,0.0023176,0.0023176,0.0023176
196,23731.1,1.65043,1.38206,1.61294,0.8022,0.61824,0.705,0.38689,1.40954,7.29988,1.39296,0.002278,0.002278,0.002278
197,23851.5,1.64788,1.37839,1.61244,0.80328,0.61798,0.70504,0.38701,1.40947,7.25329,1.39293,0.0022384,0.0022384,0.0022384
198,23972.1,1.65524,1.38435,1.61591,0.8038,0.61709,0.70497,0.3867,1.40935,7.25239,1.39257,0.0021988,0.0021988,0.0021988
199,24093.4,1.65202,1.38415,1.61275,0.80443,0.61616,0.70476,0.38698,1.4091,7.23091,1.39247,0.0021592,0.0021592,0.0021592
200,24213,1.65624,1.38951,1.61392,0.80466,0.61646,0.70461,0.38741,1.40897,7.21372,1.39243,0.0021196,0.0021196,0.0021196
201,24334.7,1.64485,1.37353,1.60184,0.80401,0.61737,0.70477,0.38725,1.40884,7.19538,1.39228,0.00208,0.00208,0.00208
202,24456.3,1.65241,1.3817,1.60951,0.80345,0.61737,0.70439,0.38719,1.40866,7.14742,1.39225,0.0020404,0.0020404,0.0020404
203,24577.6,1.64569,1.37651,1.60865,0.80667,0.61616,0.70463,0.38738,1.40846,7.12738,1.39228,0.0020008,0.0020008,0.0020008
204,24698.7,1.64972,1.37822,1.61184,0.80553,0.61646,0.7049,0.38759,1.40769,7.11008,1.39214,0.0019612,0.0019612,0.0019612
205,24819.7,1.64632,1.37975,1.60642,0.80891,0.61509,0.70492,0.38765,1.40861,7.10823,1.39232,0.0019216,0.0019216,0.0019216
206,24940.3,1.64843,1.38023,1.61221,0.80728,0.61509,0.70501,0.38773,1.40781,7.06571,1.39233,0.001882,0.001882,0.001882
207,25060.7,1.64558,1.3745,1.60264,0.80927,0.61388,0.70473,0.38802,1.40779,7.07707,1.39202,0.0018424,0.0018424,0.0018424
208,25180.5,1.64531,1.38064,1.60826,0.80968,0.61357,0.70491,0.38805,1.40745,7.04624,1.39215,0.0018028,0.0018028,0.0018028
209,25301.4,1.64065,1.37424,1.60265,0.81091,0.61266,0.70465,0.38818,1.40726,7.02065,1.39215,0.0017632,0.0017632,0.0017632
210,25422.2,1.64439,1.37262,1.61031,0.81136,0.61251,0.70481,0.38817,1.40735,7.00776,1.39172,0.0017236,0.0017236,0.0017236
211,25543,1.64544,1.37533,1.61064,0.80929,0.61342,0.70495,0.38818,1.40733,6.98765,1.3921,0.001684,0.001684,0.001684
212,25665.2,1.63063,1.36689,1.59918,0.80881,0.61342,0.70491,0.38818,1.40738,6.98894,1.39179,0.0016444,0.0016444,0.0016444
213,25786,1.64248,1.37002,1.6071,0.81307,0.61145,0.70563,0.3883,1.4073,6.9793,1.39169,0.0016048,0.0016048,0.0016048
214,25906.9,1.64504,1.37387,1.609,0.81205,0.61236,0.70578,0.38815,1.40795,6.96409,1.39126,0.0015652,0.0015652,0.0015652
215,26028.8,1.6428,1.36189,1.60146,0.81097,0.61296,0.70587,0.38815,1.40851,6.97524,1.3915,0.0015256,0.0015256,0.0015256
216,26150.2,1.64512,1.3697,1.5986,0.80583,0.61565,0.70626,0.38813,1.40871,6.99168,1.39139,0.001486,0.001486,0.001486
217,26270.5,1.64144,1.36884,1.60028,0.80618,0.61555,0.70632,0.38837,1.40851,6.98437,1.39128,0.0014464,0.0014464,0.0014464
218,26390.4,1.64389,1.37141,1.60286,0.80565,0.616,0.70618,0.38817,1.40815,6.97805,1.39105,0.0014068,0.0014068,0.0014068
219,26511.5,1.64213,1.36451,1.60426,0.80545,0.61585,0.70672,0.38872,1.40778,6.96815,1.39111,0.0013672,0.0013672,0.0013672
220,26631.5,1.64095,1.3706,1.6,0.80479,0.61657,0.70669,0.38855,1.40789,6.9895,1.39137,0.0013276,0.0013276,0.0013276
221,26752.2,1.63843,1.36876,1.60143,0.80501,0.61661,0.7067,0.38875,1.40772,7.00183,1.3911,0.001288,0.001288,0.001288
222,26873.8,1.63999,1.36778,1.60251,0.80585,0.61572,0.70646,0.3885,1.40768,7.00893,1.39091,0.0012484,0.0012484,0.0012484
223,26994.2,1.6378,1.36581,1.59716,0.80252,0.61783,0.70623,0.38849,1.40787,7.01817,1.39102,0.0012088,0.0012088,0.0012088
224,27115.9,1.63351,1.36132,1.59398,0.80524,0.61648,0.70598,0.38842,1.40802,7.00242,1.39116,0.0011692,0.0011692,0.0011692
225,27237.5,1.64014,1.36341,1.59494,0.80469,0.61661,0.70626,0.38856,1.40766,6.97171,1.39099,0.0011296,0.0011296,0.0011296
226,27358.8,1.63691,1.36634,1.59899,0.80486,0.61748,0.70615,0.38842,1.40763,6.96608,1.39079,0.00109,0.00109,0.00109
227,27481.4,1.63894,1.37082,1.59884,0.80446,0.61798,0.70641,0.38836,1.40724,6.95129,1.39052,0.0010504,0.0010504,0.0010504
228,27601.8,1.64451,1.36865,1.59764,0.80501,0.61661,0.70568,0.3883,1.40737,6.95208,1.39072,0.0010108,0.0010108,0.0010108
229,27722.3,1.62991,1.36507,1.59678,0.80455,0.61737,0.70639,0.38833,1.40699,6.93329,1.39054,0.0009712,0.0009712,0.0009712
230,27844,1.63464,1.35486,1.59854,0.80408,0.61757,0.70655,0.38859,1.40687,6.92165,1.39031,0.0009316,0.0009316,0.0009316
231,27964.8,1.63337,1.35528,1.59613,0.80355,0.61752,0.70597,0.38832,1.40709,6.90825,1.39053,0.000892,0.000892,0.000892
232,28087.1,1.63501,1.36028,1.60207,0.80563,0.61722,0.70659,0.38851,1.40686,6.90719,1.39052,0.0008524,0.0008524,0.0008524
233,28207.9,1.63114,1.35393,1.59731,0.80482,0.61813,0.70681,0.38863,1.40677,6.89771,1.39073,0.0008128,0.0008128,0.0008128
234,28328.8,1.6331,1.35198,1.59248,0.80558,0.61828,0.70739,0.38878,1.4068,6.89654,1.39073,0.0007732,0.0007732,0.0007732
235,28449.6,1.62949,1.34724,1.59532,0.80542,0.61828,0.70761,0.38884,1.40663,6.91132,1.39037,0.0007336,0.0007336,0.0007336
236,28570.6,1.63642,1.35278,1.59161,0.80378,0.61843,0.70772,0.38911,1.40636,6.89278,1.39061,0.000694,0.000694,0.000694
237,28691.8,1.63965,1.36353,1.60197,0.80585,0.61823,0.70724,0.38901,1.40596,6.86957,1.39034,0.0006544,0.0006544,0.0006544
238,28813.5,1.6281,1.35393,1.59263,0.80812,0.61783,0.708,0.38937,1.40567,6.87535,1.39024,0.0006148,0.0006148,0.0006148
239,28934.8,1.63284,1.35393,1.59367,0.8071,0.61815,0.7081,0.38919,1.40524,6.87854,1.39015,0.0005752,0.0005752,0.0005752
240,29056.6,1.63368,1.35716,1.59528,0.80788,0.61843,0.7081,0.38945,1.40493,6.88405,1.39021,0.0005356,0.0005356,0.0005356
241,29189,1.60863,1.28298,1.63406,0.80644,0.61813,0.70772,0.38936,1.40486,6.84288,1.39001,0.000496,0.000496,0.000496
242,29306.4,1.60537,1.27566,1.62244,0.80836,0.61843,0.70856,0.38962,1.40497,6.8229,1.39017,0.0004564,0.0004564,0.0004564
243,29422.6,1.6095,1.27234,1.62913,0.80833,0.61798,0.70871,0.38967,1.40503,6.7891,1.38989,0.0004168,0.0004168,0.0004168
244,29533.5,1.60407,1.27384,1.62727,0.80742,0.61876,0.70867,0.38977,1.40451,6.71798,1.38945,0.0003772,0.0003772,0.0003772
245,29711.2,1.60521,1.26913,1.63186,0.80881,0.61921,0.70873,0.38988,1.40389,6.65837,1.38949,0.0003376,0.0003376,0.0003376
246,29884.5,1.60542,1.27129,1.63345,0.80691,0.6193,0.70882,0.38991,1.40369,6.62844,1.38942,0.000298,0.000298,0.000298
247,29995.8,1.60031,1.26654,1.62446,0.81132,0.61767,0.70905,0.39015,1.40333,6.59569,1.38927,0.0002584,0.0002584,0.0002584
248,30107,1.60371,1.26761,1.62616,0.81286,0.61798,0.70964,0.39036,1.403,6.56655,1.38946,0.0002188,0.0002188,0.0002188
249,30221.4,1.59982,1.26554,1.62338,0.81383,0.61728,0.70956,0.39052,1.40262,6.52527,1.38919,0.0001792,0.0001792,0.0001792
250,30332.8,1.60487,1.26452,1.62568,0.81457,0.61691,0.70961,0.3908,1.40231,6.49891,1.38896,0.0001396,0.0001396,0.0001396
